Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
29494996,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,664 [84-1 393],663.51267,84.42282,1392.56726,,2022-08-26T09:29:04.307+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29494997,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,339 [73-678],339.43337,72.67095,677.87228,,2022-08-26T09:29:04.323+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29494998,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,1 589 [445-2 948],1588.9001,444.95076,2948.20882,,2022-08-26T09:29:04.34+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29494999,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,10 [1-28],10.21487,1.02244,27.88437,,2022-08-26T09:29:04.353+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495000,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,97 [11-252],96.98391,10.68836,251.89754,,2022-08-26T09:29:04.37+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495001,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,374 [137-593],374.03622,136.95754,592.61929,,2022-08-26T09:29:04.387+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495002,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,525 [67-1 101],524.61549,66.75007,1101.05261,,2022-08-26T09:29:04.4+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495003,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,287 [61-573],287.06467,61.45908,573.28831,,2022-08-26T09:29:04.417+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495004,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE000,,,,,1 291 [361-2 402],1290.55393,361.34602,2402.1307,,2022-08-26T09:29:04.433+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495005,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,8 [1-21],7.85363,0.78609,21.4387,,2022-08-26T09:29:04.48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495006,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE118,,,,,116 [13-302],116.20865,12.80707,301.83019,,2022-08-26T09:29:04.497+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495007,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,571 [209-905],571.44702,209.24171,905.39499,,2022-08-26T09:29:04.543+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495008,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,819 [104-1 719],819.22143,104.23461,1719.36572,,2022-08-26T09:29:04.56+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495009,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,398 [85-794],397.66598,85.13826,794.1669,,2022-08-26T09:29:04.573+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495010,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE000,,,,,1 917 [538-3 565],1917.47455,538.3962,3565.1264,,2022-08-26T09:29:04.59+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495011,AIR_90,COUNTRY,AGO,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE068,,,,,13 [1-35],12.93148,1.29435,35.30013,,2022-08-26T09:29:04.607+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495012,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,34 [10-77],34.49114,9.68876,76.56565,,2022-08-26T09:29:04.623+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495013,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,478 [292-623],477.54224,291.80207,622.52439,,2022-08-26T09:29:04.637+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495014,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,45 [22-70],45.15058,21.91128,69.98381,,2022-08-26T09:29:04.67+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495015,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,257 [122-406],256.94051,121.94041,405.7087,,2022-08-26T09:29:04.683+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495016,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,852 [622-1 086],852.23914,621.615,1085.76531,,2022-08-26T09:29:04.7+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495017,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,38 [20-62],38.11466,19.72946,61.74086,,2022-08-26T09:29:04.717+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495018,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,26 [7-58],26.22425,7.36654,58.21426,,2022-08-26T09:29:04.747+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495019,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,375 [229-489],375.21174,229.27304,489.12627,,2022-08-26T09:29:04.78+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495020,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,38 [19-59],38.37601,18.62362,59.48317,,2022-08-26T09:29:04.78+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495021,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,259 [123-409],259.01754,122.92614,408.98833,,2022-08-26T09:29:04.793+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495022,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE000,,,,,710 [510-925],709.72493,510.32986,924.89853,,2022-08-26T09:29:04.81+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495023,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,11 [6-18],10.89539,5.63983,17.64913,,2022-08-26T09:29:04.84+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495024,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE118,,,,,44 [12-97],43.50238,12.22007,96.56937,,2022-08-26T09:29:04.84+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495025,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,581 [355-758],581.47432,355.30973,758.01031,,2022-08-26T09:29:04.857+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495026,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,52 [25-80],51.71808,25.09844,80.1635,,2022-08-26T09:29:04.873+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495027,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,252 [119-397],251.64562,119.42753,397.34808,,2022-08-26T09:29:04.89+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495028,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE000,,,,,995 [724-1 251],995.35587,724.33015,1251.27875,,2022-08-26T09:29:04.903+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495029,AIR_90,COUNTRY,ALB,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE068,,,,,67 [35-109],67.01548,34.68952,108.55647,,2022-08-26T09:29:04.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495030,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,169 [68-310],168.65014,67.58477,309.94879,,2022-08-26T09:29:04.937+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495031,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,768 [524-969],768.33354,523.82124,969.19179,,2022-08-26T09:29:04.95+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495032,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,195 [138-254],194.61944,137.95084,253.69352,,2022-08-26T09:29:04.967+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495033,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,319 [173-481],318.52853,173.29123,480.92815,,2022-08-26T09:29:04.967+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495034,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,1 475 [1 155-1 796],1475.40625,1155.39916,1796.14364,,2022-08-26T09:29:04.997+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495035,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,25 [16-37],25.27461,15.54118,37.17028,,2022-08-26T09:29:05.013+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495036,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,103 [41-189],102.68938,41.15169,188.72472,,2022-08-26T09:29:05.03+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495037,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,452 [308-571],452.35765,308.40063,570.61327,,2022-08-26T09:29:05.043+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495038,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,140 [99-182],139.61365,98.96145,181.99148,,2022-08-26T09:29:05.043+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495039,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,303 [165-458],303.12471,164.91099,457.67079,,2022-08-26T09:29:05.06+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495040,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE000,,,,,1 018 [798-1 250],1018.19291,797.90388,1250.48886,,2022-08-26T09:29:05.077+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495041,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,20 [13-30],20.40752,12.54844,30.01246,,2022-08-26T09:29:05.09+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495042,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE118,,,,,196 [78-360],195.62003,78.39268,359.51464,,2022-08-26T09:29:05.107+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495043,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,893 [609-1 127],893.3466,609.0505,1126.88584,,2022-08-26T09:29:05.123+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495044,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,222 [157-289],221.91874,157.30123,289.27916,,2022-08-26T09:29:05.14+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495045,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,326 [178-493],326.36921,177.55685,492.76634,,2022-08-26T09:29:05.153+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495046,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE000,,,,,1 665 [1 310-2 035],1664.64716,1309.90502,2035.28049,,2022-08-26T09:29:05.17+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495047,AIR_90,COUNTRY,ARE,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE068,,,,,27 [17-40],27.39257,16.8435,40.28507,,2022-08-26T09:29:05.187+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495048,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,69 [16-166],69.23998,15.56934,165.68139,,2022-08-26T09:29:05.2+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495049,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,246 [141-340],246.21995,140.60385,339.753,,2022-08-26T09:29:05.217+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495050,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,138 [54-245],138.35325,53.86801,244.84254,,2022-08-26T09:29:05.233+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495051,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,79 [31-138],79.40509,31.15214,137.92602,,2022-08-26T09:29:05.263+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495052,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,557 [366-761],556.90403,366.29085,760.5028,,2022-08-26T09:29:05.28+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495053,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,24 [10-42],23.68576,9.93796,42.413,,2022-08-26T09:29:05.293+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495054,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,54 [12-130],54.44163,12.24178,130.27104,,2022-08-26T09:29:05.31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495055,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE113,,,,,153 [87-211],153.14087,87.45106,211.31541,,2022-08-26T09:29:05.327+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495056,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE039,,,,,110 [43-195],110.11259,42.87248,194.86529,,2022-08-26T09:29:05.34+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495057,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE114,,,,,64 [25-111],64.00185,25.10916,111.17072,,2022-08-26T09:29:05.357+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495058,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE000,,,,,396 [259-549],396.3026,259.30735,549.11915,,2022-08-26T09:29:05.373+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495059,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE068,,,,,15 [6-26],14.60566,6.12817,26.15368,,2022-08-26T09:29:05.373+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495060,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE118,,,,,90 [20-214],89.58294,20.14367,214.35917,,2022-08-26T09:29:05.39+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495061,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE113,,,,,359 [205-495],358.84653,204.91923,495.1637,,2022-08-26T09:29:05.403+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495062,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE039,,,,,175 [68-310],175.21053,68.21844,310.06854,,2022-08-26T09:29:05.42+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495063,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE114,,,,,99 [39-171],98.59666,38.68136,171.26163,,2022-08-26T09:29:05.437+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495064,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE000,,,,,757 [501-1 026],757.34512,501.21696,1026.21484,,2022-08-26T09:29:05.45+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495065,AIR_90,COUNTRY,ARG,YEAR,2019,SEX,MLE,ENVCAUSE,ENVCAUSE068,,,,,35 [15-63],35.10846,14.73064,62.86711,,2022-08-26T09:29:05.467+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495066,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE118,,,,,79 [28-150],78.71745,27.51906,149.5977,,2022-08-26T09:29:05.483+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495067,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE113,,,,,932 [624-1 206],932.3719,624.45856,1206.20231,,2022-08-26T09:29:05.5+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495068,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE039,,,,,171 [109-232],171.19872,108.86524,232.02289,,2022-08-26T09:29:05.513+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495069,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE114,,,,,179 [90-269],178.6072,90.03195,269.42918,,2022-08-26T09:29:05.53+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495070,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE000,,,,,1 451 [1 080-1 812],1450.97441,1080.31777,1811.50212,,2022-08-26T09:29:05.547+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495071,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,BTSX,ENVCAUSE,ENVCAUSE068,,,,,90 [50-139],90.07914,49.6022,139.16581,,2022-08-26T09:29:05.56+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
29495072,AIR_90,COUNTRY,ARM,YEAR,2019,SEX,FMLE,ENVCAUSE,ENVCAUSE118,,,,,51 [18-96],50.74382,17.73968,96.43553,,2022-08-26T09:29:05.577+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
